0 0 0 0 0 0.544736607206493 0.0036193889801129 0 0 0 0 0.00491249077957504 0 0 0 0 0.546315872377128 0 0 0 0 0 -0.294343607227683 0 0 0 0 0 0 0.524914530238032 0.0022780168599585 0.499624870341165 0 0 0 0 0 0 0 -0.0171670051301987 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.166585098350385 0 0.254934337923003 0 -0.557645466888365 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0983696109209072 0 1.46823948401814 0 0.0517536299407087 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.75784639572514 0 0 0 0 0 0 -0.0814045824049987 0 0 0 0 0 0 -0.52721348785877 0 0 0 0 0
0.754555197120623 0 0.0370545546790117 0 0 0 0 1.28706788246479 0 0 0 0 0.0595924921596239 -0.13918010130182 -0.160162305575826 -0.28831611269609 0.696719308220323 0 2.42735758116058 0 3.40737778707309 0 0 0 0 0.0299312027212494 0 0 0 0 0 0 0 0 0 0 0 0 -0.00433577909163957 0 -0.000630653830981485 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0666872513807497 -0.013757570549957 0 0 0 0 0 0.0329763632424946 0 0 0 0 0 0 0.0874797315551522 0 0 0 0 0 0 -0.0213735953962314 0 0 0 0 0 0 -0.023212446614778 0 0.520077391020072 0 0 0
0 0 0 0 0 0 0 0 0 0 -0.0314813614084596 0 -0.0147631921130661 0 0 0.0317193742424173 0.0152653653856242 0 -0.167181296068642 0 -0.237624514658226 -0.146351283405271 0 0 0 0 0 0 0.0418152438039128 0 -0.00368035207111636 0 0 0 -0.000541696048793265 0 0 0 0 -0.0033422063559392 0 0 0 0 0 0 0 0 0
0 0 0.00120811182265473 0 -7.64793028256767 0 0 0 0.00680666940254373 0 0 0 -0.0174397954992061 0 0 0 -0.10348662756717 0 0.222707889376824 0 0 0.0606019720975872 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 -0.00382705035667159 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0758436180427793 0 0 0 0 0 0 0 0 0 0 0 0 1.43432779055284 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0421438333324845 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 22.5836419232828 0 0 0 0 0.683773318090414 0 0 0 0 0 0 0.853838919176856 0 0 0 0 -1.62042021172042 0 0 0.299868569709935 0 0 1.32429755115261 0 0 0 0 0 0 0 0.856167621244097 0 0.202714545507855 0 0 0 0 0 0.698438965825556 0 0 0 0 0
0 0 0 0 -2.90293710659827 0 0 0 0 0 0 0 0 0 0 0.128204536947887 -0.0469585397940635 0 -0.731484355066842 0 -0.0668538962944556 0 0.0627263986869753 0 0 0 0 0 0 0 0 0 0 -0.311324977772537 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.121421222009046 0 0 0 0 0 0.184142362604728 0 0 0 0 0 0 0 -1.14498495344543 0 0 -1.3382902217161 0 0 2.65482271095055 0 0 0 0 0 0 -6.08724214651353 0 0 0 0 0 0 -0.514153493298059 0 0 0.298602751562153 0 0 0 0 0 0 -0.642534506090098 0 0
0 -5.42726098231612 0 0 0 0 0 0 0 -5.17928953326415 0 0 0 0 0 -0.27592630057759 0 0 -31.8927324153909 0 7.97053603323034 0 4.87766698030155 0 0 0.39259055651339 0 0 1.47528023044335 19.685186809773 0.578292314717371 -2.30812186320174 0 0 0 0 0 0 0.988629461647649 0 -0.342195516671656 -6.64055401555186e-16 0 0 0 0 0 -7.3126527228495 0
-0.799100285106651 0 0 0 -3.1597698018858 0 0 0 0 0 0 0 -0.0868942928820704 -0.139899534805383 0 0 -0.828305020417042 0 0 0 -0.0892276770491807 -0.936415320211183 0 0 0 0.320882588829978 0 0 0 0 0 0 -0.0327011630473868 -3.72815244433312 0 0 0.366040997171864 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.264597948594938 0 0 0 0 0 0 0 0 0 0 -0.528389128605245 0 0 0 0 0 0 0 0.261118056256788 0 0 0 0 0 0 0 0 0 0 0 0 0.0277812529718381 0 0 0.237168730052936 0 -0.100095490291908 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0.0164315092148394 0 0.146345882369186 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00360033980524354 0 0 0 0.0358249312195557 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.159898701907916 0 0.0176008806020186 0 -11.0157843494678 0 0 0 0 0 0.781528785507881 0 0 -0.280813050826228 0 0 0 0 0.561023312685684 1.06592955112362 0 0 -0.411019791482677 -0.0752678205999766 0 0 0 0.355902461124026 0 0 0 0 0 2.04000407718558 0 0.119641646685943 0 0 0 -0.0434639627259531 0 0 0 0 0 0 0 0 0
0 0 0 0 223.885591390708 0 0 0 0 2.70623954781036 0 0 0 0 0 2.35799742947128 0 0 0 0 0 1.37817339169597 0 0 0 -0.673449549418659 0 0 0 -22.091869102102 -0.635330378187903 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0210073378758076 -0.00952978759818365 0 0.118486166014546 0 0 0 0 0 0 0 0 0 0 0.0677166090269787 0 0 0 0 0.000145970502668789 0 0 -0.00667734915458227 0 0.00495608213882012 0 0 0 0 0 0 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-0.556902705407509 0 0 0 -11.5528191936683 0 0 0 0 0 -0.421811482184173 0 0.0891629746032093 0 0 -0.0816096589698537 0 0 0.360746640636558 1.20066300654284 0 1.22812964790645 -0.244467427129025 0 0 0.1206517721994 0 0.0698240130613533 0 1.29623171189031 0.0160067583498986 0 0 0 0 0 0 -0.0403187691712418 0 0 0 0 0 0 0 0 1.4726122510805 0 0
0 0 0 0 0 0 0 0 -0.0720330886713895 0 0 0 0 0 0 -0.0186572026758652 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34845781617303 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.6715900504183 -1.17055860683212 0 0
0 0 0 0 0 0 0 0 0 0 -0.171331725441815 0 0.13072833775465 -2.73377255583084 0 -0.366055731190696 0 0 0 0 0 0 0 0 0 0 0 0 0 0.952266727301238 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-2.08436338912836 0 0 0 24.6067971561704 -5.66353557819192 0 13.0078135469454 0 2.50430275955489 0 0 0.144604822832414 -1.59161709528642 3.47579747604891 2.61234645562359 0 0 0 0 0 -2.71217322234351 0 0 -12.7416997638437 0 0 0 -0.266601073414804 -11.8179708965425 0 0 0.260555437971479 0 0 0 0 0 0 0 0 0 0 0.984617887063148 0.367452150817931 0 0 0 0
0 0 0 0 0 0 0 0 0 0 1.59100747886344 0 -0.263629116970047 0 0 0.948086194080061 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.161534997957532 0 0 0 0.0439250502870414 0 0 0 0 0 0 0 0 0 0 0 0 0 0
2.08447888172519 0 0.212658123840389 0 0 4.36006612790749 0 0 0 0 0 0 0 0 0 0 0 0 0 -9.34878173711717 0 0 0 1.75263709598583 -10.0323705949163 0 0 0 0 -1.54889808794831 0 0 0.226286408959392 -19.8187709397043 0 0 -0.330714186819527 0 0 0.205696069613666 0 1.9597765370021e-15 0 0 0 0 -2.28669770361789 0 0
0 -242988163786294 -78128461944301.1 0 -3197104770693700 -527717243281822 0 0 0 0 214135480370115 0 -171143945163954 620118790626094 727184426152096 0 0 0 0 0 2684320869188672 0 -261623186264804 -122664561082480 0 0 0 0 1006900516876930 0 0 0 0 4542223689406757 0 127093530184064 0 0 0 0 0 0 0 0 0 0 -727347156393260 0 0
-0.0159600607380172 -0.110585689181018 0.0049642326236613 0.0241779518821944 1.46250789517792 0 0 0 0 0 0 0 0 0 -0.0133762251747534 0 0 -0.00100842390322429 0 0.222204625217438 0.149123907678545 -0.0496163696602604 0.0374253324938589 0.0178033235103291 0 -0.00683421025035361 0 -0.0263339284664504 0 0 0 0 0 0.357696797652165 0.000417290535249359 0 0.0221544650146814 0 -0.00440363234489512 0.00579169052894871 0 0 0 0 -0.0353579441733007 -0.127001356328716 -0.281255281524444 0 -0.388156164490641
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.000773350180712819 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0.575837278585877 -0.535979897010458 -0.0592367112723331 -0.433247132465096 0 -0.960576414744814 0 0 0 -0.201947119289381 0.4862327244354 0 0.136136022355331 0.139744733256737 0 0 0.722149973322636 0 0 0 0 0 0 0 -2.66369272410464 0 0 0 0 0 -0.00870524752052758 0 -0.0298785365503367 0.148560851872247 0.000997766977024213 0 0 0 0 0 0 2.14778208680398e-16 0 -0.188394023451499 0 -0.646549680337666 0 0 0
0 0 0 0 0 0 0 0 0 0 0 0 0 -0.00759523383436269 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0132362461022315 0 0 0 0 0 0 0 0 0 0 0.00933179757794457 0 0 0 0 0 0 0.432837454683163 0 0
0 0 0 0 0 0 0 0 0.00170909839912487 0 0 0 0 0.23557458239537 0 0 0 0 0 0 0 0.236365535214617 0.0568232497342287 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.106090819415302 0 0 0 0 0 0 0 0 0 0 0
0 0 0 -0.101756412251987 0 -0.879274227252529 0 -0.913485450841062 0.0258311298720122 0.0196632652515921 0.0720638480285187 0 -0.0552276971915115 0 0 -0.17141782060829 0 0.947038043082339 0 0 0 0 0.124480488121691 -0.106698716155193 0.992148128658017 0 0 0 0.447617029692249 -0.284261931268819 -0.0121288087057092 0 0 1.31747490950068 -0.00109378439341652 0 0 0 0 0.030082177018317 0 0 0 0 -0.0426571167106534 0 0 0 0
0 -0.00112334703363933 0.00423645779297377 0 1.50608963715609 -0.0710755027076212 -0.000858345041363476 0 0.00557271536980475 0 0 0 -0.00927379780493937 0 0 0 -0.0457894094249075 0 -0.0389180758017326 -0.199984345022822 -9.37084157901061e-05 0 0 0 0.0889523790713231 -0.0032546119201543 0 -0.0134310335327525 0.0896147616930536 -0.0658129191390087 0 -0.0338416669045263 -0.00179891680781597 0 0 0 0 0.00198084213115418 0 0 -0.00510519042866514 -8.50169072637241e-18 0 0 0 -0.145599813142394 0 -0.0437845098970976 0
